,EWC_0,EWC_1,EWC_2,EWC_3,EWC_4
3411,270,271,289,285,322
3412,270,271,289,285,322
3413,270,271,289,285,322
3414,270,271,289,285,322
3415,270,271,289,285,322
3416,270,271,290,285,322
3417,270,271,290,285,322
3418,270,271,291,285,322
3419,270,271,291,285,322
3420,271,271,291,285,322
3421,271,272,291,285,322
3422,271,272,291,285,322
3423,271,272,291,285,322
3424,271,272,291,285,322
3425,271,272,291,285,322
3426,271,272,291,285,322
3427,271,272,291,285,322
3428,271,272,291,285,322
3429,271,272,291,285,322
3430,271,272,291,285,322
3431,271,272,291,285,322
3432,271,272,291,285,322
3433,271,272,291,285,322
3434,271,272,291,285,322
3435,271,272,291,285,322
3436,271,272,291,285,322
3437,271,272,291,285,322
3438,271,272,291,286,322
3439,271,272,292,286,322
3440,271,272,292,286,323
3441,271,272,292,286,323
3442,271,272,292,286,323
3443,271,272,292,286,323
3444,271,272,292,286,323
3445,271,273,292,286,323
3446,271,273,292,286,323
3447,271,273,292,286,323
3448,271,273,292,286,323
3449,271,273,292,286,323
3450,271,274,292,286,323
3451,271,274,292,286,323
3452,271,274,293,286,323
3453,271,274,293,286,323
3454,271,274,293,286,323
3455,271,274,293,286,323
3456,271,274,293,286,323
3457,271,274,293,286,323
3458,271,274,293,286,323
3459,271,274,293,286,323
3460,271,274,293,286,323
3461,271,274,293,286,323
3462,271,274,294,286,323
3463,271,274,294,286,323
3464,271,274,294,286,323
3465,271,274,294,286,324
3466,271,274,294,286,324
3467,271,274,294,286,325
3468,271,274,294,286,325
3469,271,274,294,286,325
3470,271,274,294,286,325
3471,271,274,294,286,325
3472,271,274,294,286,325
3473,271,274,294,286,325
3474,271,274,294,286,325
3475,272,274,294,286,325
3476,272,274,294,286,325
3477,272,274,294,286,325
3478,272,274,294,286,325
3479,272,274,294,286,325
3480,272,274,294,286,325
3481,272,274,294,286,325
3482,272,274,294,286,325
3483,272,274,294,286,325
3484,272,274,294,286,325
3485,272,274,294,286,325
3486,272,274,294,286,325
3487,272,274,294,287,325
3488,272,274,294,287,325
3489,272,274,294,287,325
3490,272,274,294,287,325
3491,272,274,294,287,325
3492,272,274,294,287,325
3493,272,274,294,287,325
3494,272,274,295,287,325
3495,272,274,295,287,325
3496,272,274,295,287,325
3497,272,274,295,288,325
3498,272,274,295,288,325
3499,272,274,296,288,325
3500,272,274,296,288,325
3501,272,274,296,288,326
3502,272,274,296,288,326
3503,272,274,296,288,326
3504,272,274,296,288,326
3505,272,274,296,288,326
3506,272,274,296,288,326
3507,272,274,296,288,326
3508,272,274,296,288,326
3509,272,274,296,288,326
3510,272,274,296,288,326
3511,272,274,296,288,326
3512,272,274,296,288,327
3513,272,274,296,288,327
3514,273,274,296,288,327
3515,273,274,296,288,327
3516,273,274,296,288,327
3517,273,274,296,288,327
3518,273,274,296,288,327
3519,273,274,296,289,327
3520,273,274,296,289,327
3521,273,274,296,289,327
3522,273,274,296,289,327
3523,273,274,296,289,327
3524,273,274,296,289,327
3525,274,274,296,289,327
3526,274,274,296,289,327
3527,274,274,296,289,327
3528,274,274,296,289,327
3529,274,274,296,289,327
3530,274,274,296,289,327
3531,274,274,297,289,327
3532,274,274,297,289,327
3533,274,274,297,289,327
3534,275,274,297,289,327
3535,275,274,297,289,327
3536,275,274,297,289,327
3537,275,274,297,289,327
3538,275,274,297,289,327
3539,275,274,297,289,327
3540,275,274,297,289,327
3541,275,274,297,289,327
3542,275,275,297,290,327
3543,275,275,297,290,327
3544,275,275,297,290,327
3545,275,275,297,290,327
3546,275,275,297,290,327
3547,275,276,297,290,327
3548,275,276,297,290,327
3549,275,276,297,290,327
3550,275,276,297,290,327
3551,275,276,297,290,327
3552,275,276,297,290,328
3553,275,276,298,290,328
3554,275,276,298,290,328
3555,275,276,298,290,329
3556,275,276,298,290,329
3557,275,276,298,290,329
3558,275,276,298,291,329
3559,275,276,298,292,329
3560,275,276,298,292,329
3561,275,276,298,292,329
3562,275,276,298,292,329
3563,276,276,298,292,329
3564,276,276,298,292,329
3565,276,276,298,292,329
3566,276,276,298,292,329
3567,276,276,298,292,329
3568,276,276,298,292,329
3569,276,276,298,292,329
3570,276,276,298,292,329
3571,276,276,298,292,329
3572,276,276,298,293,330
3573,276,276,298,293,330
3574,276,276,298,293,330
3575,276,276,298,293,330
3576,276,276,298,293,330
3577,276,276,298,293,330
3578,276,276,298,293,330
3579,276,276,299,293,330
3580,276,276,299,293,330
3581,276,276,299,293,331
3582,276,276,299,294,331
3583,276,276,299,294,331
3584,277,276,299,294,331
3585,277,276,299,294,332
3586,277,276,299,294,332
3587,277,276,299,294,332
3588,277,276,299,294,332
3589,277,276,299,294,332
3590,277,276,299,294,332
3591,277,276,299,294,332
3592,277,276,299,294,332
3593,277,276,299,294,332
3594,277,276,299,294,332
3595,277,276,299,294,332
3596,277,276,299,294,332
3597,277,276,299,294,332
3598,277,276,299,294,332
3599,277,276,299,294,332
3600,277,276,299,294,332
3601,277,276,299,294,332
3602,277,276,299,294,332
3603,277,276,299,294,332
3604,277,276,299,294,332
3605,278,276,299,294,332
3606,278,276,299,294,332
3607,278,276,300,294,332
3608,278,276,300,294,332
3609,278,276,300,294,332
3610,278,276,300,294,332
3611,278,276,300,294,333
3612,278,276,300,294,334
3613,278,276,300,294,334
3614,278,276,300,294,334
3615,278,276,301,294,334
3616,278,276,301,294,334
3617,278,276,301,294,334
3618,279,276,301,294,334
3619,279,276,301,294,334
3620,279,277,301,294,334
3621,279,277,301,294,334
3622,279,277,301,294,334
3623,279,277,301,294,334
3624,279,277,301,294,334
3625,279,277,301,294,334
3626,279,277,301,294,334
3627,279,277,301,294,334
3628,279,277,301,294,334
3629,279,277,301,294,334
3630,279,277,301,294,334
3631,279,277,301,294,334
3632,279,277,301,294,335
3633,279,277,302,294,335
3634,279,277,302,294,335
3635,279,277,302,294,335
3636,279,277,302,294,335
3637,279,277,302,294,336
3638,279,277,302,294,336
3639,279,277,302,294,336
3640,279,277,302,294,336
3641,279,277,302,294,336
3642,279,277,302,294,336
3643,279,277,302,294,336
3644,279,277,302,294,336
3645,279,277,302,294,336
3646,279,277,302,294,336
3647,279,277,302,294,336
3648,279,277,303,294,336
3649,280,277,303,294,336
3650,280,277,303,294,336
3651,280,277,303,295,336
3652,280,277,303,295,336
3653,280,277,303,296,336
3654,280,277,303,296,336
3655,280,277,303,296,336
3656,280,277,303,296,336
3657,280,278,304,296,336
3658,280,278,304,296,336
3659,280,278,304,296,336
3660,281,278,305,296,336
3661,281,278,305,296,336
3662,281,278,305,296,336
3663,281,278,305,296,336
3664,281,278,306,296,336
3665,282,278,306,296,336
3666,282,278,306,296,336
3667,282,278,306,296,336
3668,282,278,306,296,336
3669,282,278,306,296,336
3670,283,278,306,296,337
3671,283,278,307,296,338
3672,283,278,307,296,338
3673,283,278,307,296,338
3674,283,278,307,296,338
3675,283,278,307,296,338
3676,283,278,307,296,338
3677,283,278,307,296,338
3678,283,278,307,296,338
3679,283,278,307,296,338
3680,283,278,307,296,338
3681,283,278,307,297,338
3682,284,279,307,297,338
3683,284,279,307,297,338
3684,284,279,307,297,338
3685,284,279,307,297,338
3686,284,279,307,297,338
3687,284,279,307,297,338
3688,284,280,307,297,338
3689,284,280,307,297,338
3690,284,280,307,297,338
3691,284,280,307,297,338
3692,284,280,307,298,338
3693,284,280,307,299,338
3694,284,280,307,299,338
3695,284,280,307,299,338
3696,284,280,307,299,338
3697,284,280,307,299,339
3698,285,280,307,299,339
3699,285,280,307,299,339
3700,285,280,307,299,339
3701,285,280,307,299,339
3702,285,280,308,299,339
3703,285,280,308,299,339
3704,285,280,308,299,339
3705,285,280,308,299,339
3706,285,281,308,299,339
3707,285,281,308,300,339
3708,285,281,308,300,339
3709,285,281,308,300,340
3710,285,281,308,300,340
3711,285,281,308,300,340
3712,285,281,308,300,340
3713,285,281,308,300,340
3714,285,281,308,300,340
3715,285,281,309,300,340
3716,285,281,309,300,340
3717,285,281,309,300,340
3718,285,281,309,300,340
3719,285,281,309,300,340
3720,285,281,309,300,340
3721,285,281,309,300,340
3722,285,281,309,300,340
3723,285,281,309,300,340
3724,285,281,309,300,340
3725,285,281,309,300,340
3726,285,281,309,300,340
3727,285,281,309,300,340
3728,285,282,309,300,340
3729,285,282,309,300,340
3730,285,282,309,300,340
3731,285,282,309,300,340
3732,285,282,309,300,340
3733,285,282,309,300,340
3734,285,282,310,300,340
3735,285,282,310,300,340
3736,285,282,310,300,340
3737,285,282,310,300,340
3738,285,282,310,300,340
3739,285,282,310,300,340
3740,285,282,310,300,340
3741,285,282,310,300,340
3742,285,282,310,300,341
3743,285,283,310,300,341
3744,285,283,310,300,342
3745,285,283,311,300,342
3746,286,283,311,300,342
3747,286,283,311,300,342
3748,286,283,312,300,342
3749,286,283,312,300,342
3750,286,283,312,300,342
3751,286,283,312,300,342
3752,286,283,312,300,342
3753,286,283,312,300,342
3754,286,283,312,300,342
3755,286,283,312,300,342
3756,286,283,312,301,342
3757,286,283,312,301,342
3758,286,283,312,301,342
3759,287,283,312,301,342
3760,287,283,312,301,342
3761,288,283,312,301,342
3762,288,283,312,301,342
3763,288,283,313,301,342
3764,288,283,313,302,342
3765,288,283,313,302,342
3766,288,283,313,302,343
3767,288,283,313,302,343
3768,288,283,313,302,343
3769,288,283,313,302,343
3770,288,283,313,302,344
3771,288,283,313,303,344
3772,288,283,313,303,344
3773,288,283,313,303,344
3774,288,283,313,303,344
3775,288,283,313,303,344
3776,288,283,313,303,344
3777,288,283,313,303,344
3778,288,283,313,303,344
3779,288,283,313,303,345
3780,288,283,313,304,345
3781,288,283,313,304,345
3782,288,283,313,304,345
3783,288,283,313,304,345
3784,288,283,313,304,346
3785,289,283,313,304,346
3786,289,283,313,304,346
3787,289,283,313,305,346
3788,289,283,313,305,346
3789,289,283,313,305,346
3790,290,283,313,305,346
3791,290,283,313,305,346
3792,290,283,313,305,346
3793,290,283,313,305,346
3794,290,283,313,305,346
3795,290,283,313,305,346
3796,290,283,313,305,346
3797,290,283,314,305,346
3798,290,283,314,305,346
3799,290,283,314,305,346
3800,290,283,314,305,346
3801,290,283,314,305,346
3802,290,283,314,305,346
3803,290,283,314,305,346
3804,291,283,314,306,346
3805,291,283,314,306,346
3806,291,283,314,306,346
3807,292,283,314,306,346
3808,292,283,314,306,346
3809,292,283,314,306,346
3810,292,283,314,306,346
3811,292,283,314,306,346
3812,292,283,314,306,346
3813,292,283,314,306,347
3814,292,283,315,306,347
3815,292,283,315,306,347
3816,292,283,315,306,347
3817,292,283,315,307,347
3818,292,283,315,307,347
3819,292,283,315,307,347
3820,292,283,316,307,347
3821,292,283,316,307,347
3822,292,283,316,307,347
3823,292,283,316,307,347
3824,292,283,316,307,347
3825,292,283,316,307,347
3826,292,283,316,307,347
3827,292,283,316,307,347
3828,292,283,316,307,347
3829,292,283,316,307,347
3830,292,283,316,307,347
3831,292,283,316,307,347
3832,292,283,316,308,347
3833,292,283,316,308,347
3834,292,283,316,308,347
3835,292,283,316,308,347
3836,292,283,316,308,347
3837,292,283,316,308,347
3838,293,283,316,308,347
3839,293,283,316,308,347
3840,293,283,316,308,347
3841,293,283,316,308,347
3842,294,283,316,308,347
3843,294,283,316,308,347
3844,294,283,316,308,347
3845,294,283,316,308,347
3846,294,283,316,308,347
3847,294,283,316,308,347
3848,294,283,316,308,347
3849,294,283,316,308,347
3850,294,283,316,308,348
3851,294,283,316,308,348
3852,294,283,316,308,348
3853,294,283,316,308,348
3854,294,283,316,308,348
3855,294,284,316,308,348
3856,294,284,316,309,348
3857,294,284,316,309,348
3858,294,285,316,309,348
3859,294,285,317,309,348
3860,294,285,317,309,348
3861,294,285,317,309,348
3862,294,285,317,309,348
3863,294,285,317,309,348
3864,294,285,318,309,348
3865,294,285,318,309,348
3866,294,285,318,310,348
3867,294,285,318,310,348
3868,294,285,318,310,348
3869,294,285,318,311,348
3870,294,285,318,311,348
3871,294,285,318,311,348
3872,294,285,318,311,348
3873,294,285,318,311,348
3874,294,285,318,312,348
3875,294,285,318,312,348
3876,294,285,318,312,348
3877,294,285,318,312,348
3878,294,285,318,312,349
3879,294,285,318,312,349
3880,294,285,318,312,349
3881,294,285,318,312,349
3882,294,285,318,312,349
3883,294,285,318,312,349
3884,295,285,318,312,349
3885,295,285,318,312,349
3886,295,285,318,312,349
3887,295,285,318,312,349
3888,295,285,318,312,349
3889,295,285,318,312,349
3890,295,285,318,312,349
3891,295,285,318,312,349
3892,295,285,318,312,349
3893,295,285,318,312,349
3894,295,285,318,312,349
3895,295,285,318,312,349
3896,295,285,318,312,349
3897,295,285,318,312,349
3898,295,285,318,312,349
3899,295,285,318,312,349
3900,295,285,318,312,349
3901,295,285,318,312,349
3902,295,285,318,312,349
3903,296,285,318,312,350
3904,296,285,318,312,350
3905,296,285,318,312,350
3906,296,285,318,312,350
3907,296,285,318,312,350
3908,296,285,318,312,351
3909,296,285,318,312,351
3910,296,285,318,312,351
3911,296,285,318,312,351
3912,296,285,318,312,351
3913,296,286,318,312,351
3914,296,286,318,312,351
3915,296,286,318,312,351
3916,296,286,318,312,351
3917,296,286,318,312,351
3918,296,286,318,312,351
3919,296,286,318,312,351
3920,296,286,318,312,351
3921,296,286,318,312,351
3922,296,286,318,312,351
3923,296,286,318,312,351
3924,296,286,318,312,351
3925,296,286,318,312,351
3926,296,286,318,312,352
3927,296,286,318,312,352
3928,296,286,318,312,352
3929,296,286,318,312,352
3930,296,286,318,312,352
3931,296,286,318,312,352
3932,296,286,318,312,352
3933,296,286,318,312,352
3934,296,286,318,312,352
3935,296,286,318,312,352
3936,296,286,318,312,352
3937,296,286,318,312,352
3938,296,286,318,312,352
3939,296,286,318,312,352
3940,296,286,318,312,352
3941,296,286,318,312,352
3942,296,286,318,312,352
3943,296,286,318,313,352
3944,296,286,319,313,352
3945,296,286,319,313,352
3946,296,287,319,313,352
3947,296,287,319,313,353
3948,296,287,319,313,353
3949,296,287,319,313,353
3950,296,287,319,313,353
3951,296,287,319,314,353
3952,296,287,319,314,353
3953,296,287,319,315,353
3954,296,287,319,315,353
3955,296,287,319,315,353
3956,296,287,319,315,353
3957,296,287,319,315,353
3958,296,287,319,315,353
3959,296,287,319,315,353
3960,296,287,319,315,353
3961,296,287,319,315,353
3962,296,287,319,315,353
3963,296,287,319,315,353
3964,296,287,319,315,353
3965,296,287,319,315,353
3966,296,287,319,315,353
3967,296,287,319,315,353
3968,297,287,319,316,353
3969,297,287,319,316,353
3970,297,287,319,316,353
3971,297,287,319,316,353
3972,297,287,319,316,353
3973,297,287,320,316,353
3974,297,287,320,316,353
3975,297,287,320,316,353
3976,297,287,320,317,353
3977,297,287,320,317,353
3978,297,287,320,317,353
3979,297,288,320,317,353
3980,297,288,320,317,353
3981,297,288,320,317,353
3982,297,288,320,317,353
3983,297,288,320,317,353
3984,297,288,320,317,353
3985,297,288,320,317,353
3986,297,289,320,317,353
3987,297,289,320,318,354
3988,297,289,320,318,354
3989,298,289,320,318,354
3990,298,289,320,318,354
3991,298,289,320,318,354
3992,298,289,320,318,354
3993,298,289,320,318,354
3994,298,289,320,318,354
3995,298,289,320,318,354
3996,298,289,320,318,354
3997,298,289,320,318,354
3998,298,289,320,318,354
3999,298,289,320,318,354
4000,298,289,320,318,354
4001,298,290,320,318,354
4002,298,290,320,319,354
4003,298,290,320,319,354
4004,298,290,320,319,354
4005,298,290,320,319,354
4006,298,290,320,319,354
4007,298,290,320,319,355
4008,298,290,320,319,355
4009,298,290,320,319,355
4010,298,290,320,319,355
4011,298,290,320,319,355
4012,298,290,320,320,355
4013,298,291,320,320,355
4014,298,291,320,320,355
4015,298,291,320,320,355
4016,298,291,320,320,355
4017,298,291,320,320,355
4018,298,291,320,320,355
4019,298,291,320,320,355
4020,298,291,320,320,355
4021,298,291,320,320,355
4022,298,291,320,320,355
4023,298,291,320,320,355
4024,298,291,320,320,355
4025,298,291,320,320,355
4026,298,291,320,320,355
4027,298,291,320,320,355
4028,298,291,320,320,356
4029,298,291,320,320,356
4030,298,291,320,320,356
4031,298,291,320,320,357
4032,298,291,320,320,357
4033,298,291,320,320,357
4034,298,291,320,320,357
4035,298,291,320,320,357
4036,298,291,320,320,357
4037,298,291,320,320,357
4038,298,291,320,320,357
4039,298,291,320,320,357
4040,298,291,320,320,358
4041,298,292,320,320,358
4042,298,292,320,320,358
4043,298,292,320,320,358
4044,298,292,320,320,358
4045,298,292,320,320,358
4046,298,292,320,320,358
4047,298,292,320,320,358
4048,298,292,320,320,358
4049,298,292,320,320,358
4050,298,292,320,320,358
4051,299,292,320,320,359
4052,299,292,320,320,360
4053,299,292,320,320,360
4054,299,292,320,320,360
4055,299,292,320,320,360
4056,299,292,320,320,360
4057,299,292,320,320,360
4058,299,292,321,320,360
4059,300,292,321,320,360
4060,300,292,321,320,360
4061,300,292,321,320,360
4062,300,292,321,320,360
4063,300,292,321,320,360
4064,300,292,321,320,360
4065,300,292,321,320,360
4066,300,292,321,320,360
4067,300,292,321,320,360
4068,300,292,322,320,360
4069,300,292,322,320,360
4070,300,292,322,320,360
4071,300,292,322,320,360
4072,300,292,322,321,360
4073,300,292,322,322,360
4074,300,292,322,323,360
4075,300,292,322,323,360
4076,300,292,322,323,360
4077,300,293,322,323,360
4078,300,293,322,324,360
4079,300,293,322,324,360
4080,300,293,322,324,360
4081,300,293,322,324,360
4082,300,293,322,324,360
4083,300,293,323,324,360
4084,300,293,323,324,360
4085,300,293,323,324,360
4086,300,293,323,324,360
4087,301,293,323,324,360
4088,301,293,323,324,360
4089,301,293,323,324,360
4090,301,293,323,324,360
4091,301,293,323,324,360
4092,301,293,323,324,360
4093,301,293,323,325,360
4094,301,293,323,325,360
4095,301,293,323,325,360
4096,301,293,323,325,360
4097,301,293,323,325,360
4098,301,293,323,325,360
4099,301,293,323,325,360
4100,301,293,323,325,360
4101,301,293,323,325,360
4102,301,293,323,326,360
4103,301,293,323,326,360
4104,301,293,323,326,360
4105,301,293,323,326,360
4106,301,293,323,326,360
4107,301,293,323,326,360
4108,301,293,323,326,360
4109,301,293,323,326,360
4110,301,293,323,326,360
4111,301,293,323,326,360
4112,301,293,323,326,360
4113,301,293,323,326,361
4114,301,293,323,326,361
4115,301,293,323,326,361
4116,301,294,323,326,361
4117,301,294,323,326,361
4118,301,294,324,326,361
4119,301,294,324,326,361
4120,301,294,324,326,361
4121,301,294,324,326,361
4122,301,294,324,326,361
4123,301,294,324,326,361
4124,301,294,324,326,361
4125,301,294,324,326,361
4126,301,294,324,326,361
4127,301,294,324,326,361
4128,301,294,324,326,361
4129,301,294,324,326,361
4130,302,294,324,326,362
4131,302,294,324,326,362
4132,302,294,324,326,362
4133,302,294,324,326,362
4134,302,294,324,326,362
4135,302,294,325,326,362
4136,302,294,325,326,362
